Plate information 
Plate,Repeat,Barcode,Measurement date,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,
1,1,="",7/08/2020 3:08:33 p.m.,26.25,26.25,29.3,29.4,


No background information available.


Well,Calc3:Ratio,Calc1:Average within well,Calc2:Average within well,
A01,4.07520741299,37822,9281.0,
A02,3.21053096563,36340,11319,
A03,3.92835529527,40246,10245,
A04,4.10717576006,40123,9769.0,
A05,4.02628876566,39208,9738.0,
A06,4.02544971382,39385,9784.0,
A07,3.40461910303,38033,11171,
A08,3.96261961722,39753,10032,
A09,2.95094592332,35252,11946,
A10,2.98680474361,35764,11974,
A11,2.92594718714,35679,12194,
A12,2.97434819176,35365,11890,
B01,4.22005420054,38930,9225.0,
B02,3.71383040371,38453,10354,
B03,3.34847403177,37523,11206,
B04,4.17085684967,40645,9745.0,
B05,3.65932507798,38712,10579,
B06,4.12346832814,39709,9630.0,
B07,2.78452995464,35603,12786,
B08,3.651094196,38373,10510,
B09,2.62268907563,34331,13090,
B10,2.62345964264,34063,12984,
B11,2.62784286699,34317,13059,
B12,2.67555385791,35023,13090,
C01,4.19234107182,38645,9218.0,
C02,2.87412884583,33817,11766,
C03,2.7798055467,34881,12548,
C04,4.20946437858,40474,9615.0,
C05,2.88820135463,34540,11959,
C06,4.03603789127,39198,9712.0,
C07,2.60992638689,34391,13177,
C08,2.88208024275,34193,11864,
C09,2.57325922495,33334,12954,
C10,2.56065473459,33478,13074,
C11,2.59402542703,33258,12821,
C12,2.52408606954,33901,13431,
D01,4.24678663239,37996,8947.0,
D02,2.61331020344,33142,12682,
D03,2.68441333753,34135,12716,
D04,3.78371702401,38295,10121,
D05,2.62168618989,34019,12976,
D06,3.37788269475,37204,11014,
D07,2.63586079742,34311,13017,
D08,2.62220170782,34086,12999,
D09,2.55143031041,33536,13144,
D10,2.58937461108,33289,12856,
D11,2.53279059249,33600,13266,
D12,2.57324888227,34533,13420,
E01,4.30563396184,38135,8857.0,
E02,2.62603174603,33088,12600,
E03,2.65833596963,33612,12644,
E04,2.84350831002,34560,12154,
E05,2.55122611705,33916,13294,
E06,2.87841130604,35439,12312,
E07,2.58735327527,34166,13205,
E08,2.58640746977,33794,13066,
E09,2.60023192888,33634,12935,
E10,2.53195644011,33713,13315,
E11,2.51783727657,33948,13483,
E12,2.55303202362,33723,13209,
F01,4.3285007479,37619,8691.0,
F02,2.58491176947,31934,12354,
F03,2.58469181804,33296,12882,
F04,2.59455216265,33052,12739,
F05,2.59939759036,32794,12616,
F06,2.71194855934,33319,12286,
F07,2.51252482053,32899,13094,
F08,2.59378743113,32482,12523,
F09,2.53966789668,33036,13008,
F10,2.55180685599,32977,12923,
F11,2.58315488936,32571,12609,
F12,2.5324695122,33226,13120,
