Plate information 
Plate,Repeat,Barcode,Measurement date,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,
1,1,="",4/08/2020 6:20:57 p.m.,26.9,26.9,28.8,28.8,


No background information available.


Well,Calc3:Ratio,Calc1:Average within well,Calc2:Average within well,
A01,4.27134334499,41526,9722.0,
A02,4.05691201279,45693,11263,
A03,3.89913569576,45113,11570,
A04,4.30507438353,42250,9814.0,
A05,4.18740554156,41560,9925.0,
A06,4.22383419689,44836,10615,
A07,2.74370148441,40294,14686,
A08,4.24448785934,45624,10749,
A09,4.07546287638,43583,10694,
A10,2.76002733174,40393,14635,
A11,2.77396251673,41443,14940,
A12,2.7356837312,39651,14494,
B01,4.16333169049,42237,10145,
B02,4.0568006533,44710,11021,
B03,3.20414660662,41263,12878,
B04,3.26324211874,40784,12498,
B05,3.38536953243,40401,11934,
B06,4.19218900675,43473,10370,
B07,2.6880395433,38611,14364,
B08,4.12806870158,44224,10713,
B09,3.26887280248,41093,12571,
B10,2.69958246347,38793,14370,
B11,2.63043191124,39830,15142,
B12,2.69407367859,40368,14984,
C01,4.2001614205,41632,9912.0,
C02,4.0879697058,42102,10299,
C03,2.86326439518,38488,13442,
C04,2.82373678026,38448,13616,
C05,2.92219715242,37559,12853,
C06,3.89133963525,40754,10473,
C07,2.6842409778,37115,13827,
C08,3.74197996139,40709,10879,
C09,2.89529158332,37633,12998,
C10,2.64893617021,37350,14100,
C11,2.65169023182,36946,13933,
C12,2.6628003314,38568,14484,
D01,4.19840629413,41623,9914.0,
D02,3.67708516242,41882,11390,
D03,2.71206171108,38674,14260,
D04,2.66135513371,38414,14434,
D05,2.6852236136,37526,13975,
D06,3.03135377249,39253,12949,
D07,2.61684427638,38062,14545,
D08,2.89997022923,38964,13436,
D09,2.73367710073,37640,13769,
D10,2.67424982554,38322,14330,
D11,2.64328974535,38407,14530,
D12,2.61152643741,38426,14714,
E01,4.19897799562,40264,9589.0,
E02,3.07143968872,39468,12850,
E03,2.65731093628,37492,14109,
E04,2.6325876318,36951,14036,
E05,2.6954482152,36774,13643,
E06,2.73122384553,37202,13621,
E07,2.61311107998,37310,14278,
E08,2.66580682144,37204,13956,
