Plate information 
Plate,Repeat,Barcode,Measurement date,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,
1,1,="",31/07/2020 4:11:55 p.m.,26.85,26.9,29.1,29.2,


No background information available.


Well,Calc3:Ratio,Calc1:Average within well,Calc2:Average within well,
A01,3.86586763021,43866,11347,
A02,1.65926799262,32369,19508,
A03,1.68845697788,32751,19397,
A04,1.67678268251,31604,18848,
A05,1.71019437552,33082,19344,
A06,1.67261350708,32345,19338,
A07,1.69249205439,32484,19193,
A08,1.71555231042,32894,19174,
A09,1.71430112747,31778,18537,
A10,1.68223563369,32055,19055,
A11,1.78946518016,33225,18567,
A12,1.68119773402,31161,18535,
B01,3.97548455616,44919,11299,
B02,1.63596198305,31844,19465,
B03,1.61576304192,31530,19514,
B04,1.63419534309,31723,19412,
B05,1.67666339751,32482,19373,
B06,1.64191164744,30886,18811,
B07,1.66222266942,33040,19877,
B08,1.68035533805,31589,18799,
B09,1.65458137548,30987,18728,
B10,1.6655790346,32159,19308,
B11,1.66941314055,31405,18812,
B12,1.6337762843,32089,19641,
C01,3.91516906567,45968,11741,
C02,1.67960964527,32529,19367,
C03,1.62707581227,31549,19390,
C04,1.64911184039,31658,19197,
C05,1.64330511132,31443,19134,
C06,1.67143082339,31809,19031,
C07,1.65420458881,30353,18349,
C08,1.675976458,31324,18690,
C09,1.6454427925,30546,18564,
C10,1.67061486629,31735,18996,
C11,1.65096138134,30310,18359,
C12,1.56243275384,27591,17659,
D01,3.93839325344,44366,11265,
D02,1.63007729418,31423,19277,
D03,1.63635414492,31346,19156,
D04,1.62140475198,31118,19192,
D05,1.64515629036,31842,19355,
D06,1.66621281944,31818,19096,
D07,1.69022724848,31685,18746,
D08,1.65714285714,31958,19285,
D09,1.65855057351,31811,19180,
D10,1.81610316428,33518,18456,
D11,1.63089388395,31199,19130,
D12,1.65267838888,32333,19564,
E01,3.92564929554,46252,11782,
E02,1.82557892501,34372,18828,
E03,1.69110715408,32290,19094,
E04,1.6186132322,31584,19513,
E05,1.60981614373,30733,19091,
E06,1.66964863117,30982,18556,
E07,1.66518755482,32273,19381,
E08,1.67974768626,32488,19341,
E09,1.7005761146,32765,19267,
E10,1.72283813747,32634,18942,
E11,1.56129807692,29877,19136,
E12,1.656285744,31857,19234,
F01,3.98762060805,43808,10986,
F02,1.75151680787,32044,18295,
F03,1.59217001027,29444,18493,
