Plate information 
Plate,Repeat,Barcode,Measurement date,Chamber temperature at start,Chamber temperature at end,Ambient temperature at start,Ambient temperature at end,
1,1,="",30/07/2020 4:17:05 p.m.,27.15,27.15,29.5,29.5,


No background information available.


Well,Calc3:Ratio,Calc1:Average within well,Calc2:Average within well,
A01,4.04188378724,41110,10171,
A02,1.76019566578,30946,17581,
A03,1.78997382497,31457,17574,
A04,1.81801557338,30819,16952,
A05,1.76557468073,31798,18010,
A06,1.74060980999,31512,18104,
A07,2.48507975798,36143,14544,
A08,1.75378616637,31035,17696,
A09,1.72828791298,29870,17283,
A10,1.72459372854,30139,17476,
A11,1.81511501798,31799,17519,
A12,1.68181035966,29319,17433,
B01,3.99963228535,43508,10878,
B02,1.79828701276,30864,17163,
B03,1.77122559778,30667,17314,
B04,1.78623340741,29739,16649,
B05,1.78576059409,30299,16967,
B06,1.77344442475,30012,16923,
B07,1.79256643316,30963,17273,
B08,2.72443534829,37273,13681,
B09,1.73161974239,30383,17546,
B10,2.00321084552,33690,16818,
B11,1.7686948705,31481,17799,
B12,1.66132188281,30565,18398,
C01,4.0581793944,42619,10502,
C02,1.80778795415,29805,16487,
C03,1.90834557024,31190,16344,
C04,1.7970961667,29582,16461,
C05,1.79156144133,29086,16235,
C06,1.81598121274,30158,16607,
C07,1.78165181508,29791,16721,
C08,1.79949628356,29294,16279,
C09,1.78075828834,30670,17223,
C10,1.76905628843,29637,16753,
C11,1.71627879007,28540,16629,
C12,1.68608860541,29343,17403,
D01,4.11212151494,41150,10007,
D02,1.78753659557,29918,16737,
D03,1.77386813979,29542,16654,
D04,1.78445834317,30243,16948,
D05,1.81070849108,30132,16641,
D06,1.77209302326,29718,16770,
D07,1.80577953034,30682,16991,
D08,1.77388814213,30353,17111,
D09,1.74290542509,29910,17161,
D10,1.72828547599,29011,16786,
D11,1.69973033181,28994,17058,
D12,1.6380467735,30258,18472,
E01,4.04959924564,42946,10605,
E02,1.80220659692,31526,17493,
E03,1.80907724677,30094,16635,
E04,1.82789335611,29961,16391,
E05,3.86821130677,41738,10790,
E06,1.78943269634,29871,16693,
E07,1.76114114114,29323,16650,
E08,1.77372175981,29834,16820,
E09,1.73249241388,29118,16807,
E10,1.73915372255,29223,16803,
E11,1.70688165851,29640,17365,
E12,1.68866263071,30683,18170,
F01,4.10738322451,40889,9955.0,
F02,1.8344350212,29417,16036,
F03,1.83413204037,32532,17737,
F04,1.82628453708,30141,16504,
F05,2.19860320043,32425,14748,
F06,1.78860898138,29394,16434,
F07,1.80480517105,29597,16399,
F08,1.81367605461,29494,16262,
F09,1.77930712703,30508,17146,
F10,4.1020139662,40532,9881.0,
F11,1.76152329307,28586,16228,
F12,1.69819346997,30739,18101,
